Token;Repeticiones;# de archivos
served;26;17
server;58;10
servers;15;6
serves;31;20
service;272;101
servicenet;2;2
services;348;104
servicing;3;3
servicio;22;9
servicios;30;12
servicom;8;5
servidumbres;2;2
serving;29;15
servings;4;1
servired;3;2
servtech;27;5
ses;6;5
sesam;2;2
sesame;3;2
session;35;19
sessions;10;7
sestak;6;3
set;152;95
setarnet;3;2
sethi;3;1
setiembre;2;2
sets;25;13
setting;65;39
settings;12;11
settle;3;3
settled;6;5
settlement;17;12
settlements;5;4
settlers;3;3
settling;7;4
setup;8;4
sev;2;2
sevastopol;2;2
seven;51;39
seventeenth;2;2
seventh;15;9
several;150;88
severe;26;19
severely;4;4
severity;8;8
severna;2;2
sewp;3;3
sex;37;22
sexes;3;3
sexism;6;6
sexist;2;2
sexton;3;2
sexual;92;25
sexuality;8;5
sexually;16;7
sf;6;6
sfasu;5;5
sfc;2;2
sfdungeon;5;5
sfn;5;5
sfo;21;9
sfos;2;2
sfpl;5;5
sfrd;3;3
sfsu;5;5
sfu;20;5
sg;141;7
sgate;4;4
sgauch;2;1
sgh;2;2
sgi;11;5
sgp;3;3
sh;15;6
sha;3;2
shabalin;3;2
shade;4;2
shading;2;2
shadow;12;11
shafir;10;4
shafirthis;2;2
shaft;5;2
shah;7;2
shahriar;2;1
shahriari;2;1
shake;6;4
shaken;3;3
shakespear;4;2
shakespeare;218;104
shakespearean;8;1
shakespearian;6;3
shakkum;2;1
shaky;2;2
shalikashvili;2;1
shall;38;6
shallow;4;3
sham;2;2
shaman;10;3
shamanic;5;2
shamansky;2;2
shame;3;3
shangri;6;1
shani;5;5
shannon;6;6
shantz;2;1
shape;15;13
shaped;18;16
shapes;2;2
shapeware;2;2
shaping;17;13
share;74;34
sharecropping;5;2
shared;77;29
shareholders;18;3
shares;41;13
shareware;2;2
sharing;21;16
sharon;46;21
sharp;23;22
sharply;4;3
shasta;11;6
shattered;2;2
shavian;4;3
shaw;30;12
shawls;3;3
shawnee;3;3
shays;3;2
shaysnet;3;3
shchelkovo;2;1
she;309;53
shea;8;2
sheba;2;2
shed;3;3
sheep;3;3
sheer;5;4
sheet;12;8
sheets;2;1
shef;5;5
shek;3;2
shelby;13;13
shelf;3;2
shell;8;7
shelley;14;4
shellus;5;5
shelly;2;1
shelter;11;9
sheltered;2;2
shelters;6;3
shelves;2;1
shentel;5;5
shepard;3;2
shepparton;2;2
sheraton;2;2
sheridan;5;5
sheridanc;5;5
sheriff;4;3
sherlock;4;1
sherman;4;4
sherwin;3;3
shh;3;2
shhshh;8;1
shhshv;9;1
shhsvh;4;1
shhsvv;8;1
shi;3;2
shield;8;4
shielding;3;1
shift;18;15
shifted;3;3
shifting;7;7
shifts;4;3
shimane;2;1
shinfield;2;1
shiny;6;3
ship;17;12
shipley;6;6
shipped;8;3
shipping;17;14
ships;7;7
shipwreck;3;2
shipyard;5;2
shipyards;8;2
shirley;4;3
shirts;5;3
shiva;8;4
shivasys;4;4
shizuoka;4;4
shl;6;4
shmu;2;2
shock;6;5
shocking;2;2
shocks;5;3
shoe;4;4
shoes;3;2
shokhin;6;2
shooting;5;2
shootings;3;2
shop;32;17
shoplifting;3;3
shopping;7;5
shops;5;5
shore;14;13
short;109;61
shortage;8;7
shortages;4;4
shortcoming;2;2
shortcomings;8;7
shortened;3;2
shorter;7;6
shortly;5;5
shot;25;12
shots;6;5
should;292;105
shoup;3;3
shout;5;5
shouted;3;2
show;91;46
showed;23;16
showing;28;24
shown;55;29
shows;56;37
shoz;5;3
shredded;2;1
shrew;2;1
shrewd;2;2
shriver;4;4
shrugged;2;2
shs;3;3
shsu;6;6
shtml;7;1
shu;10;5
shumack;4;2
shumway;9;9
shuster;13;13
shut;6;6
shutting;3;2
shuttle;43;16
shv;3;2
shvshv;8;1
shvsvh;3;1
shvsvv;9;1
shylock;3;2
si;104;18
sia;6;5
sial;2;2
siast;3;3
siba;4;4
siberia;3;2
siberian;49;2
siblings;3;2
sic;4;4
sicamente;7;4
sich;4;1
sick;13;8
sickkids;2;2
sickle;6;1
sickness;2;1
sid;4;4
siddhartha;10;4
side;65;46
sided;3;2
sides;27;23
sidney;5;5
sido;25;9
sidoci;3;3
sie;8;3
siemens;19;7
siemensrolm;3;3
siemiatkowski;2;1
siempre;3;3
siendo;4;2
sierra;24;12
sietett;2;2
sietve;2;2
sig;2;2
sight;6;5
sighted;5;5
sign;46;28
signal;23;13
signaldef;3;1
signaling;2;2
signals;12;9
signatories;2;1
signature;13;7
signatures;6;4
signed;75;46
signifance;2;2
signifcance;2;2
significance;57;37
significant;69;48
significantly;13;8
significativa;3;3
significativamente;6;4
significativas;4;4
significativo;11;7
significativos;4;4
signing;21;13
signposts;3;2
signs;13;12
sigov;3;3
sigue;2;2
siguiendo;2;2
siguiente;7;4
siguientes;11;5
sihope;2;2
sihue;3;1
sii;3;2
sik;6;4
siker;10;9
sikere;2;2
sikereket;2;2
sikeres;9;7
sikeresek;2;2
sikeresen;4;4
sikeresnek;3;3
sikeret;2;1
sikerpropaganda;2;2
sikerrel;5;5
sikert;2;2
sikertelen;5;4
sikertelenul;2;1
sikertortenet;2;1
sikerul;14;11
sikerult;36;25
sikes;6;6
sikkasztani;2;2
sikkasztas;5;4
sikorski;5;5
sikorsky;4;2
sil;32;6
silberman;2;2
silcom;9;5
silence;5;5
silent;5;5
silicon;5;5
siliconvalley;149;31
siljander;6;6
silk;9;7
silken;2;1
silly;2;2
silo;2;1
silone;2;1
sils;4;4
silvana;2;1
silver;11;9
sim;6;4
simcoe;2;2
simes;2;1
simi;5;4
similar;95;58
similares;4;3
similarities;41;27
similarity;2;1
similarly;15;10
simlis;3;1
simmons;2;2
simon;19;18
simple;43;34
simpler;2;2
simplest;3;3
simplicity;5;4
simplistic;2;2
simply;45;30
simpson;13;11
simulate;11;7
simulated;15;10
simulating;4;3
simulation;92;10
simulations;42;15
simulator;2;1
simult;3;3
simultaneous;14;9
simultaneously;12;10
sin;28;17
sinai;2;1
since;188;94
sincerely;4;4
sinclair;10;2
sincom;3;3
sincs;32;23
sind;2;1
sindecuse;2;2
sine;2;2
sinet;9;5
sing;3;3
singapore;38;8
singaporean;3;1
singaporeans;5;1
singer;8;5
singing;2;2
single;74;46
singnet;6;6
singular;3;3
sinica;3;1
sinking;7;5
sinners;2;2
sino;14;6
sins;3;2
sint;3;2
sintef;12;5
sintoil;4;1
sio;2;2
sioux;3;3
sip;5;5
sipa;4;4
sipetrol;2;1
sir;114;24
siralmas;3;3
siri;2;2
sirinet;7;5
sirius;5;5
sirjara;2;1
sirnet;3;2
sirus;5;5
sis;6;4
siscotel;2;2
sisisky;5;5
sisk;6;6
siskiyous;8;5
sisna;5;5
sisnet;5;5
sistema;9;8
sistemas;9;7
sister;10;6
sisters;6;5
sisyphus;2;2
sit;12;10
site;115;59
siteni;2;2
sites;62;30
sito;3;3
sitting;15;8
situ;7;2
situaci;4;4
situated;6;6
situation;93;57
situations;33;24
sitwell;2;1
siu;64;6
siue;26;5
siumed;8;3
six;63;44
sixteenth;2;2
sixth;12;10
sixties;4;4
sixty;4;4
sizable;3;3
size;43;34
sized;6;5
sj;24;8
sjc;2;2
sjca;4;4
sjeccd;3;3
sjf;6;5
sjmercury;2;2
sjoki;3;3
sjsu;6;6
sju;5;5
sk;49;9
ska;4;3
skaggs;3;3
skandalta;2;1
skaters;2;1
skeen;7;7
skeletal;2;1
skelleftea;4;4
skelter;2;2
skelton;11;11
skepticism;8;7
sketch;24;14
sketches;6;5
ski;4;3
skidmore;4;4
skies;5;3
skiles;3;3
skill;6;6
skilled;18;11
skills;64;25
skin;4;4
skinheads;2;2
skinner;3;2
skis;3;2
skku;3;3
skn;3;3
skovde;2;2
sku;2;2
skubitz;6;6
skull;2;2
skulls;2;1
sky;11;9
skybus;3;3
skyenet;5;5
skylab;2;2
skylands;3;3
skylight;2;2
skylink;6;5
skynet;2;2
skypoint;7;5
skyrocketing;2;2
skyweb;4;4
sl;10;6
slac;5;5
slack;12;9
sladek;4;1
slam;2;1
slander;4;4
slated;3;3
slattery;5;5
slaughter;11;7
slaughtered;3;1
slaughterhouse;5;3
slave;23;8
slavery;45;9
slaves;19;6
slaw;2;1
slay;4;3
slb;71;5
slc;3;3
sld;3;2
sleep;2;2
sleipnir;2;2
sley;2;2
slhduluth;3;3
slic;5;5
slice;3;2
sliced;5;2
slices;2;2
slick;2;2
slide;2;1
sliding;2;1
slight;4;3
slightly;17;14
slim;3;3
slingo;2;2
slip;155;6
slippp;3;3
slips;2;2
slis;5;3
sljivancanin;3;1
slmb;3;3
slmd;4;4
sloarz;3;3
slobodan;5;5
slobodnik;6;2
sloc;5;2
slogans;2;1
slope;2;2
slopes;2;1
sloppy;2;1
slot;3;2
slota;4;4
slotted;2;1
slough;2;2
slovak;104;26
slovakia;76;20
slovaks;2;2
slovenia;9;8
slovenska;4;4
sloviter;5;1
slow;30;17
slowdown;5;4
slower;3;3
slowly;8;8
slp;33;5
slu;20;5
sludge;8;3
slushie;3;1
slv;2;2
sm;9;5
smagyar;2;2
small;146;60
smaller;13;10
smallest;3;3
smallmedia;3;2
smart;17;10
smartlink;5;5
smartnet;6;5
smartt;5;5
smcm;4;4
sme;4;4
smedia;2;2
smedley;2;2
smell;2;2
smelters;3;1
smhi;2;2
smica;13;5
smiles;2;2
smiling;2;2
smirnov;2;1
smith;107;48
smmcduluth;3;3
smoke;3;3
smokers;5;2
smoking;22;8
smooth;12;10
smoothly;5;5
smr;6;2
sms;3;3
smsu;9;5
smtc;2;2
smu;36;5
smuggling;6;5
smumn;5;5
smus;2;2
sn;8;4
sna;12;5
snafu;10;6
snak;3;2
snake;6;3
snakes;3;2
snapshot;2;1
snarfs;2;1
snc;3;3
sncc;2;2
snd;2;2
snds;4;4
sneak;2;2
snegur;8;3
snek;3;2
snell;3;2
snerpa;3;3
snet;5;5
snetnsa;3;3
sni;13;6
snider;5;5
snlo;4;3
snni;4;4
sno;5;5
snow;80;6
snowcrest;17;5
snowe;9;9
snowhill;4;4
snowpack;3;2
snows;2;1
sns;11;6
snsnet;2;2
snt;3;3
snu;6;4
snubbed;2;1
snyder;14;14
so;253;112
soap;3;3
soar;6;6
sob;2;2
sobbing;2;1
sobre;33;11
soc;18;6
soccer;2;2
sochi;2;1
soci;3;2
social;589;119
sociales;7;4
socialism;7;7
socialist;24;16
socialistic;2;2
socialists;4;4
socialization;5;5
socialized;2;2
socially;5;5
sociedad;123;6
sociedades;47;7
societal;8;8
societies;21;16
society;267;89
socio;10;10
socioeconomic;10;8
sociological;36;26
sociologist;3;3
sociologists;4;3
sociology;115;106
sociopolitical;9;9
socios;9;4
socketis;5;5
sockets;2;2
socrates;50;5
socratic;9;1
socsci;6;4
sod;6;4
sodetour;4;1
sodik;3;3
sodium;4;3
sodorta;5;4
sodortak;2;2
sodpercenk;5;1
soe;5;4
sofia;2;2
sofran;2;2
soft;17;12
softaid;5;5
softanswer;2;2
softball;2;2
softdisk;5;5
softeam;2;2
soften;4;4
software;134;33
softwords;2;2
softworkscc;2;2
sogang;4;4
soha;41;25
sohasem;16;13
soi;40;2
soil;129;11
soils;9;4
soilscience;3;3
sojourn;7;5
sok;148;38
sokaig;9;8
sokak;3;3
sokan;43;22
sokara;2;2
sokasaga;2;2
sokat;37;20
sokatemlegetett;2;2
sokban;2;2
sokfele;4;3
sokkal;34;21
sokra;2;2
sokszor;16;12
sokszorosan;2;2
sol;3;3
solana;17;9
solange;2;2
solano;5;5
solar;22;15
solarz;9;9
sold;26;17
soldier;15;7
soldiers;11;5
sole;25;9
solely;6;6
solgate;4;4
solicitation;3;3
solid;23;10
solidarity;2;2
solinet;2;2
solitude;3;2
solo;24;1
soloman;2;2
solomon;11;11
solta;2;1
soltec;6;5
soltis;3;2
soluble;2;1
solum;2;1
solution;36;26
solutions;47;29
solve;11;10
solved;7;7
solving;16;13
solyom;5;4
solzhenitsyn;6;3
som;15;6
somalia;4;3
some;407;142
somehow;2;2
someone;81;28
something;50;29
sometimes;55;33
somewhat;19;18
somewhere;5;2
somogyi;4;3
son;52;32
sonar;11;1
sonata;2;1
song;19;11
songs;4;4
sonic;9;6
sonnabend;3;2
sonnet;7;6
sonnets;3;3
sonny;4;2
sonoma;8;5
sons;9;6
sony;16;5
sookmyung;2;2
soon;37;30
sooner;5;5
soonet;5;5
soos;5;4
soothsayer;2;1
sophia;2;2
sophie;2;2
sophisticated;24;14
sophistication;3;3
sophists;2;2
sophocles;19;6
soporni;2;2
sopron;2;2
sor;40;24
sora;3;3
soraba;3;3
sorabol;2;2
soran;35;21
sorba;3;3
sorban;6;4
sorel;2;2
sorok;37;31
soroksari;2;1
sorolhato;2;2
sorolja;4;4
soron;7;7
soros;12;10
sorozat;3;2
sorozata;4;4
sorozatban;2;1
sorozatos;2;2
sorra;6;4
sorrend;3;3
sors;7;6
sorsa;14;11
sorsanak;2;2
sorsara;2;2
sorsat;8;7
sorsdonto;2;2
sorskerdesekrol;2;2
sorsunk;3;1
sort;4;4
sos;16;8
sosc;2;2
sosem;8;7
soskovets;13;2
sot;72;31
sote;2;2
sotet;13;6
soton;3;3
sou;2;2
sought;12;11
soul;53;14
souls;7;4
sound;43;33
sounding;2;2
sounds;12;10
soup;5;4
soups;2;2
source;71;37
sources;176;126
south;290;100
southam;5;4
southeast;21;12
southeastern;11;10
southeastward;6;1
southern;76;39
southward;16;2
southwest;7;7
southwestern;6;6
southwind;8;5
sovam;3;3
sover;29;5
sovereign;5;4
sovereignty;13;12
soviet;187;41
soviets;6;5
sowashco;3;3
soy;15;2
soyinka;2;1
sp;34;12
spa;15;7
space;173;54
spaceborne;21;12
spacecom;8;5
spacecraft;8;4
spacelab;4;4
spaceport;4;1
spaceports;5;2
spaces;3;3
spacestar;6;5
spacing;3;2
spades;2;2
spain;28;20
span;8;7
spanish;63;24
spanit;2;2
spanning;2;2
spanyolo;4;1
sparcom;2;2
spare;4;3
spark;3;2
sparked;2;2
sparkman;7;7
sparta;4;4
spartan;3;1
spartans;2;1
spas;2;2
spaten;2;1
spatial;30;5
spatially;2;1
spawar;4;4
spazio;2;2
spb;8;5
spc;5;5
spcc;2;2
spcomm;2;2
spd;6;4
spea;3;3
speak;12;11
speakeasy;5;5
speaker;39;12
speakers;36;13
speaking;30;22
speaks;4;4
spearman;8;1
spec;2;2
special;156;78
specialis;5;4
specialist;14;7
specialists;8;7
specialization;7;5
specialize;3;3
specialized;18;12
specializes;6;1
specializing;7;3
specially;12;5
specials;3;3
specialties;8;6
specialty;10;7
species;7;4
specific;235;139
specifically;57;45
specification;4;2
specifications;8;5
specifics;7;7
specified;11;11
specifies;2;2
specify;9;6
specifying;4;3
spectacle;2;2
spectacular;2;2
specter;8;8
spectra;12;7
spectranet;4;4
spectraweb;5;5
spectrum;19;9
speculated;4;4
speculates;2;2
speculation;6;6
speculative;4;4
speech;106;34
speeches;8;8
speed;32;23
speednet;4;4
speeds;5;4
speedy;2;2
speers;2;1
spekulansok;3;1
spekulativ;3;2
spekulatorok;2;1
spell;3;2
spelling;4;4
spellman;5;5
spence;15;15
spencer;7;5
spend;20;14
spending;47;18
spends;4;3
spent;22;20
sperber;3;2
sperm;2;2
sperry;6;4
spfldcol;3;3
sph;8;5
sphds;2;2
sphere;4;3
spherenet;3;3
spheres;6;6
spider;5;5
spidernet;5;5
spie;3;3
spiegel;2;2
spies;2;2
spike;3;2
spill;4;1
spills;3;3
spin;15;9
spinach;3;2
spindle;4;4
spindles;2;1
spine;4;2
spinoza;17;3
spiretech;3;3
spirit;36;23
spirits;5;5
spiritual;34;20
spiritualis;2;1
spirituality;4;3
spiritusz;2;1
spiro;7;3
spirograph;2;1
spite;3;3
spjc;3;3
spk;4;4
spl;6;5
splash;2;2
splendid;2;1
split;15;15
splits;3;1
spm;2;2
spoils;2;2
spoke;8;7
spoken;11;8
spokesman;25;18
spokesperson;2;2
spokpl;4;4
spol;2;1
spong;2;2
sponsor;8;8
sponsored;14;10
sponsors;6;6
spontan;2;2
spontaneous;4;2
spontaneously;2;1
spontja;2;1
spook;2;1
spookspeak;3;1
spoon;4;2
spornet;4;4
sport;19;10
sportba;2;1
sportcsarnokban;2;2
sporting;3;3
sports;123;112
sportsline;3;2
spot;19;8
spotlight;8;6
spots;13;10
spotted;4;1
spotting;2;2
spousal;21;4
spouse;76;11
spouses;14;6
sppco;2;2
spr;2;2
spratt;7;7
spraying;5;3
spread;18;15
spreading;6;6
spring;22;19
springer;2;2
springfield;68;23
springs;5;4
sprint;10;4
sprintcorp;5;5
sprintlink;3;3
sprite;2;1
sprouts;4;2
sps;4;4
spt;4;4
spu;5;5
spy;11;8
spyder;5;5
spyglass;2;2
spying;3;3
sq;2;1
sqrt;4;1
squads;2;2
square;19;17
squared;2;2
squares;2;2
squeeze;2;2
squeezed;4;4
squirrel;2;2
sr;26;11
sra;17;9
src;3;3
srcc;3;3
srce;5;5
sre;15;3
srebrenica;7;2
sres;2;2
sri;6;5
srl;17;11
srp;3;3
srq;2;2
srrc;2;2
srs;6;6
sru;15;5
srv;31;6
ss;49;12
ssa;9;8
ssal;10;2
ssb;10;5
ssc;15;6
sscl;3;3
ssd;23;5
ssdc;2;2
ssel;16;3
sshare;2;2
ssi;34;2
ssimicro;4;4
ssku;5;5
ssl;2;2
ssmhc;3;3
ssnet;5;5
sso;6;5
ssp;10;3
ssquare;4;4
sst;5;1
ssu;7;7
ssv;4;1
ssw;9;4
ssz;2;1
ssze;11;3
sszef;5;1
sszej;2;1
sszekapcsol;3;2
sszel;3;1
sszer;2;2
sszes;2;1
sszesen;2;2
sszmagyars;3;1
st;182;53
sta;11;7
stab;2;2
stabbed;3;1
stabil;5;4
stabilan;2;2
stabilitas;3;3
stabilitasat;2;2
stabilitast;4;4
stability;22;15
stabiliz;2;1
stabilizacio;13;10
stabilizacios;10;10
stabilization;14;7
stabilize;3;3
stable;13;9
stac;5;4
stack;4;4
stacks;2;2
stadelmann;5;1
stadium;4;2
stae;2;2
staff;90;55
staffed;3;3
staffers;2;2
staffing;7;4
staffnet;3;3
stafford;15;15
staffs;6;4
stage;23;14
stagecraft;4;2
staged;7;5
stages;16;12
stagflation;5;3
staggers;13;13
staging;5;3
stagnalo;2;1
stagnation;6;5
stahl;3;2
stake;8;5
stakes;4;3
stalan;3;1
stalin;23;7
stalker;2;2
stalking;10;2
stalled;2;2
stallings;3;3
stamo;5;2
stamos;27;5
stamp;9;5
stamped;4;4
stampp;3;3
stamps;5;4
stan;9;8
stance;7;7
stand;31;25
standard;91;49
standardization;2;2
standardized;10;6
standards;68;48
standart;2;2
standing;17;16
standings;2;2
standpoint;7;6
standpoints;2;2
stands;9;9
stanford;22;12
stangeland;11;11
stanislav;2;1
stanislavski;5;1
stanley;3;3
stanton;14;10
staphylococcus;4;2
star;40;17
stardate;4;4
stark;16;16
starlink;5;4
starnet;6;4
starnetc;2;2
starnetinc;5;5
starnews;2;2
starnine;2;2
starpaging;3;3
stars;5;3
start;160;140
started;29;18
startext;4;4
starting;29;22
starts;6;5
starvation;2;2
starved;2;1
starving;2;2
stat;20;8
statcan;3;3
state;863;154
statecraft;3;2
stated;18;12
statehood;3;2
statelib;4;4
statement;87;42
statementon;2;1
statements;27;15
stateprivatization;2;2
states;411;126
statesman;6;5
statewide;6;4
static;2;2
stating;15;14
station;62;29
stationary;13;7
stations;15;10
statist;2;2
statistical;27;18
statistically;3;3
statistics;58;21
statisztikai;7;6
statoil;3;3
staton;3;3
stats;4;4
statue;7;4
stature;3;3
status;141;75
statust;3;3
statute;19;10
statutes;16;7
statutorily;2;2
statutory;13;9
stavanger;3;3
stay;35;19
staying;4;4
stays;4;2
stb;29;19
stc;5;4
stcloud;5;5
std;12;5
stdaux;2;1
stdrem;5;5
ste;7;7
steadily;5;5
steady;3;3
steal;3;3
stealing;2;2
steam;10;5
steamed;2;1
stec;2;2
steed;8;8
steel;22;13
steele;5;5
steelman;2;2
steered;2;2
steering;5;3
steers;2;2
stefan;10;9
steiger;10;6
steinbeck;19;4
stella;2;1
stellarnet;2;2
stellen;2;1
stem;3;3
stemming;3;3
stemmler;2;2
stemnet;5;5
stendahl;2;1
stenholm;10;10
stennis;15;15
stentor;2;2
step;65;39
stepan;3;3
stepashin;2;2
stepfather;2;2
stephanie;2;2
stephen;9;7
stephens;7;7
stephenson;3;3
stepped;4;4
stepping;2;2
steps;32;26
ster;3;2
stereo;3;3
stereotype;4;3
stereotyped;5;5
stereotypes;7;7
sterile;3;3
sterility;3;3
sterilization;3;2
sterling;19;9
stern;5;5
stetson;4;4
steve;11;9
steven;5;5
stevens;34;25
stevenson;11;11
stewardship;11;2
stewart;18;5
stewnet;2;2
stflabs;5;5
stfx;5;5
stg;3;2
stgeorge;3;3
stgo;4;4
sth;4;4
sti;2;2
stic;4;4
stica;2;2
sticas;7;4
stick;3;3
sticker;23;2
sticks;2;2
sticomet;5;4
stigma;3;2
stigmatization;3;3
still;122;70
stillwater;3;2
stilusa;2;2
stilusban;2;2
stilusu;2;1
stim;3;3
stimson;2;1
stimulate;2;2
stimulating;5;5
stimuli;5;5
stipulated;6;3
stipulating;2;2
stir;12;8
stirland;2;1
stirrings;4;2
stjoe;3;2
stjohn;2;2
stjohns;2;2
stl;12;5
stlawrencec;4;4
stlcop;4;4
stllab;7;5
stlnet;5;5
stlukes;3;3
stm;6;5
stmarys;7;5
stmarytx;4;4
stock;89;27
stockholm;4;3
stockman;6;5
stocks;22;8
stockton;4;4
stokes;32;21
stolaf;16;5
stolen;6;5
stomach;4;3
stone;11;11
stones;2;2
stood;5;5
stop;43;29
stopped;10;9
stopping;6;4
stops;3;3
storage;21;13
store;47;20
stored;13;8
stores;11;9
stories;58;23
storm;6;4
storms;2;2
stortek;5;5
story;115;45
storytelling;2;2
stos;2;2
stowe;4;2
stowing;2;1
stoyanov;2;1
stp;2;2
stpaul;3;3
stpb;2;1
str;7;6
straight;7;5
straightforward;4;4
strain;4;4
strained;2;2
strains;4;3
strang;6;6
strange;8;8
stranger;7;2
strasbg;3;3
strasbourg;2;2
strasbourgi;3;3
strat;6;2
strata;3;3
strategia;4;4
strategiai;3;3
strategiaja;3;2
strategiajat;2;2
strategiat;2;1
strategic;26;16
strategies;77;31
strategist;2;2
strategy;92;40
strath;9;5
strathclyde;2;1
stratification;8;4
stratifications;2;1
stratton;16;16
stratus;15;6
straus;2;1
strauss;4;2
stravinsky;3;3
straw;3;2
stream;10;9
streams;2;2
street;154;48
streetcar;6;2
streets;5;5
strength;23;16
strengthen;10;9
strengthened;2;2
strengthening;6;6
strengthens;4;3
strengths;15;14
stress;36;22
stressed;25;16
stressedthat;2;2
stresses;6;5
stressful;3;3
stressing;31;23
stretch;2;2
strict;36;15
stricter;8;7
strictly;6;3
strictures;2;2
strife;5;5
strike;31;20
strikes;9;7
striking;7;7
strindberg;10;3
strinf;4;4
string;7;5
stringer;2;1
strings;3;2
strip;2;2
stripes;2;1
stripped;5;4
strips;2;2
strives;3;3
striving;5;5
stroke;9;5
strokes;4;3
strom;2;1
strong;80;37
stronger;9;5
strongest;9;6
strongly;13;10
struck;11;8
structural;30;23
structure;141;70
structured;6;5
structures;46;33
struggle;36;30
struggles;11;10
struggling;6;5
struktura;2;2
struts;2;1
strydr;2;2
sts;4;2
stsci;5;5
stthomas;15;5
stu;12;5
stuaff;3;2
stuart;7;5
stub;4;4
stuba;2;2
stubblefield;4;4
stucen;5;5
stuck;5;3
stuckey;4;4
stud;21;6
studds;13;13
student;144;43
students;132;39
studied;15;11
studies;476;138
studios;4;3
study;495;143
studyhall;2;2
studying;11;10
stuff;9;4
stug;5;5
stump;11;11
stun;2;2
stunned;3;2
stunning;3;3
stunt;3;1
stupid;5;4
sturt;2;2
stuttering;2;2
stuttgart;22;6
stv;8;2
stx;4;4
style;87;40
styles;37;20
styron;3;2
su;177;31
suave;2;1
sub;13;10
suba;5;5
subchapter;5;1
subcommittee;4;2
subconscious;4;3
subcontinent;2;1
subcontracting;2;1
subcritical;2;1
subculture;4;3
subdomain;17;6
subdue;2;2
subject;254;169
subjected;7;5
subjective;12;10
subjectivity;5;5
subjects;19;16
subjugation;2;2
sublease;2;1
subliminal;4;3
submarine;2;2
submenu;20;1
submenus;2;1
submit;31;20
submits;2;2
submitted;17;13
subnet;33;5
subordinate;4;2
subordinated;2;1
subordinates;3;3
subproject;31;1
subprojects;3;1
subr;2;2
subs;22;22
subscribe;6;6
subscriber;8;3
subscribers;19;5
subscription;12;2
subsection;4;1
subsequent;40;29
subsequently;15;15
subset;5;2
subsidiaria;13;4
subsidiarias;7;4
subsidiary;8;5
subsidies;3;3
subsidized;2;1
substance;26;13
substances;13;8
substantial;37;18
substantially;9;4
substantiate;2;2
substantiated;3;3
substantive;8;5
substitute;10;8
subsystem;3;2
subsystems;3;3
subtle;4;4
subtopics;2;2
suburb;3;2
suburban;6;3
suburbuk;2;1
subversive;4;4
subway;4;4
succeed;7;6
succeeded;5;5
succeeds;2;2
success;56;36
successes;11;11
successful;37;27
successfully;24;17
succession;8;7
successive;2;2
successor;6;6
sucess;3;3
such;482;166
suchman;12;8
suck;2;2
suction;2;2
sucursales;3;1
sud;2;2
sudamericana;2;2
sudan;4;2
sudburyrc;6;4
suddenly;2;2
suddeutsche;4;3
sudeste;3;2
sudeten;3;1
sudoriental;5;1
sue;20;9
sued;13;8
sueldos;2;2
sues;2;2
suez;5;2
suf;3;3
suffer;8;8
suffered;17;12
sufferers;3;3
suffering;33;23
suffers;5;4
sufficiency;4;4
sufficient;16;14
sufficiently;2;2
suffolk;7;5
suffrage;4;2
sufi;2;1
suficientes;3;3
sugallja;2;2
sugallta;2;2
sugar;14;9
suggest;9;9
suggested;36;23
suggesting;18;15
suggestion;5;4
suggestions;27;23
suggestive;2;2
suggests;25;16
sui;3;2
suicide;17;9
suing;4;3
suit;31;14
suitability;3;3
suitable;21;10
suite;9;8
suited;9;9
suits;10;10
sujeta;2;2
sujeto;2;2
sujtja;4;3
sujto;2;2
sujtotta;3;2
sukat;2;2
suket;7;3
suketek;2;2
sukom;5;1
sula;4;2
sulawesi;2;1
sulfur;3;2
sullivan;11;10
sullyal;3;2
sullyed;2;1
sullyedhet;2;1
sullyedo;3;3
sullyedt;3;2
sulphur;3;3
sulross;3;3
sulya;2;2
sulyos;29;21
sulyosabb;4;3
sulyosan;15;14
sulyu;2;1
sum;11;10
suma;2;2
sumaban;3;3
sumatra;10;3
sumerian;2;1
sumi;2;1
suministrar;2;1
summaries;7;7
summarization;2;2
summarize;3;3
summarized;7;6
summarizes;13;13
summarizing;3;3
summary;97;57
summer;18;14
summertime;2;1
summit;20;13
sums;4;4
sun;53;24
sunbeam;3;1
sunbelt;193;7
sunday;4;4
sunderland;2;2
sundial;5;5
sundiata;2;1
sundorges;2;1
sundquist;5;5
sunflower;3;3
sunk;4;4
sunlink;3;3
sunquest;4;4
sunray;2;2
sunrem;3;3
sunrise;2;2
sunriver;2;2
sunset;2;2
sunshine;4;4
suntem;2;1
sunteti;2;1
sunvalley;2;2
suny;4;4
sunya;3;1
sunybroome;3;3
sunyit;3;3
sunyrockland;4;4
sunysb;34;7
super;34;16
superaje;3;3
superando;3;2
superconductor;2;1
superficial;3;2
superficie;5;3
superhighway;2;2
superhuman;2;2
superintendent;4;2
superintendents;2;2
superior;17;9
superlink;5;5
superman;4;4
supermarkets;2;2
supernatural;5;4
supernet;10;5
superpower;2;2
superstore;2;2
supervise;5;5
supervised;7;6
supervision;14;10
supervisor;6;4
supervisory;7;6
suplemento;3;3
suplente;2;2
supo;2;1
supp;5;2
supplement;15;8
supplemental;13;4
supplements;2;2
supplied;6;6
supplier;7;5
suppliers;15;6
supplies;10;7
supply;48;34
support;275;105
supported;61;22
supporters;14;9
