Token;Repeticiones;# de archivos
tanulhatn;1;1
tanulja;2;2
tanuljunk;1;1
tanulm;2;2
tanulmany;5;3
tanulmanya;5;5
tanulmanyaban;4;3
tanulmanyaikat;1;1
tanulmanyanban;1;1
tanulmanyat;2;2
tanulmanykotet;1;1
tanulmanykotete;1;1
tanulmanykoteteben;1;1
tanulmanyok;2;2
tanulmanyozas;2;2
tanulmanyoztam;1;1
tanulmanyozza;1;1
tanulmanyt;3;3
tanulna;1;1
tanulo;4;4
tanulocsoportok;1;1
tanulok;3;3
tanulokra;1;1
tanulsag;2;2
tanulsaga;1;1
tanulsagai;1;1
tanulsagaicimu;1;1
tanulsagokat;1;1
tanulsagos;2;2
tanult;2;2
tanulta;1;1
tanultak;2;2
tanultakis;1;1
tanultam;2;1
tanunk;1;1
tanusagara;1;1
tanusit;1;1
tanusitanak;1;1
tanusitando;1;1
tanusitja;1;1
tanusitott;5;4
tanusitottak;1;1
tanuskodashoz;1;1
tanuskodik;1;1
tanuskodo;1;1
tanuvallomasa;1;1
tanuzasra;2;1
tanya;1;1
tanyan;1;1
tanyazo;1;1
tanyer;2;2
tanyerja;1;1
tanyernyalok;1;1
tanzania;2;2
tanzaniaval;1;1
tao;1;1
taoism;8;1
taoist;2;1
taos;3;3
tap;9;6
tapadni;2;2
tapan;1;1
tapasztalat;4;3
tapasztalata;4;4
tapasztalatabol;1;1
tapasztalatai;2;2
tapasztalataik;1;1
tapasztalataimat;2;1
tapasztalatait;2;2
tapasztalatlann;1;1
tapasztalatok;2;2
tapasztalatokon;1;1
tapasztalatot;1;1
tapasztalatuk;1;1
tapasztalatunk;1;1
tapasztalhat;1;1
tapasztalhato;5;5
tapasztalhatta;1;1
tapasztalhattak;1;1
tapasztalhattuk;1;1
tapasztaljakhogy;1;1
tapasztalni;1;1
tapasztalt;2;2
tapasztaltabb;1;1
tapasztaltak;1;1
tapasztaltakat;1;1
tapasztaltam;2;2
tapasztaltunk;1;1
tapasztalunk;1;1
tape;13;6
taped;5;5
tapes;8;4
taping;1;1
tapizo;1;1
taplalkozasi;1;1
taplalkozasipar;1;1
taplalkoznak;1;1
taplalkozo;1;1
tapolca;1;1
taposasaban;1;1
taposod;1;1
tapostak;1;1
tapot;1;1
tapping;4;3
taps;1;1
tapssal;1;1
tar;2;1
taranaki;4;4
tarbela;1;1
tarca;30;15
tarcajareszere;1;1
tarcak;1;1
tarcakat;3;2
tarcakkal;1;1
tarcakozi;5;3
tarcakoziegyeztetesre;1;1
tarcanak;1;1
tarcanal;3;2
tarcanelkuli;1;1
tarcat;1;1
tarcatol;1;1
tarcavezetoje;1;1
tardos;2;2
tare;1;1
tareas;1;1
target;16;13
targeted;11;11
targeting;6;6
targets;11;9
targgyal;1;1
targoncakatjavit;1;1
targoviste;1;1
targy;1;1
targya;5;4
targyaban;2;2
targyak;1;1
targyal;5;4
targyalas;5;5
targyalasa;5;4
targyalasai;2;1
targyalasain;1;1
targyalasainak;1;1
targyalasairol;2;2
targyalasait;2;1
targyalasan;1;1
targyalasara;1;1
targyalasat;2;2
targyalasi;1;1
targyalasimeghatalmazas;1;1
targyalasinformalis;1;1
targyalasok;11;9
targyalasokat;11;9
targyalasokhelyett;1;1
targyalasoknak;1;1
targyalasoknal;1;1
targyalasokon;2;2
targyalasokra;1;1
targyalasokrol;1;1
targyalasoktol;1;1
targyalason;2;2
targyalasos;1;1
targyalasra;2;1
targyalasrol;1;1
targyalassala;1;1
targyalast;6;5
targyalasunk;1;1
targyalja;3;2
targyaljak;2;1
targyaljon;2;2
targyalnak;5;5
targyalni;6;5
targyalo;2;2
targyaloasztalhoz;1;1
targyalopartnereivelfolytatott;1;1
targyalopartnerek;1;1
targyalopartnernek;1;1
targyaloterembol;1;1
targyalotermet;1;1
targyalt;11;9
targyalta;2;2
targyaltak;6;5
targyalunk;2;1
targyat;4;3
targyban;2;2
targyi;2;2
targyilagos;4;4
targyilagosabb;1;1
targyilagosak;1;1
targyilagossa;1;1
targyilagossagunkat;1;1
targyszeruen;2;1
targyu;1;1
tarifas;2;2
tariff;8;6
tariffs;8;7
tarja;3;3
tarjatok;1;1
tarjuk;1;1
tarka;1;1
tarkitjak;2;2
tarkitva;18;17
tarkitval;3;3
tarkonkra;1;1
tarlat;1;1
tarleton;2;2
tarlos;3;2
tarni;1;1
taroljak;1;1
tarolni;1;1
tarr;1;1
tarrant;1;1
tarriff;1;1
tarsa;2;1
tarsadalma;1;1
tarsadalmaban;1;1
tarsadalmaiegyelore;1;1
tarsadalmak;1;1
tarsadalmanak;1;1
tarsadalmat;11;9
tarsadalmi;55;28
tarsadalmiegyesulesek;1;1
tarsadalmifejlodes;1;1
tarsadalmiillemszabalykent;1;1
tarsadalmikovetkezmenyeire;1;1
tarsadalmilag;2;2
tarsadalmunk;1;1
tarsadalom;38;21
tarsadalomat;1;1
tarsadalomban;3;3
tarsadalombiztositas;2;2
tarsadalombiztositasi;7;5
tarsadalomkutato;1;1
tarsadalomnak;7;6
tarsadalomra;1;1
tarsadalomtudosnak;1;1
tarsadalomutolagos;1;1
tarsai;6;5
tarsaifelmenteset;1;1
tarsaik;1;1
tarsaim;1;1
tarsainak;1;1
tarsairol;2;2
tarsait;1;1
tarsalgasi;1;1
tarsanak;1;1
tarsasag;18;14
tarsasaga;2;2
tarsasagaban;3;3
tarsasagahoz;1;1
tarsasaganak;2;2
tarsasagat;2;1
tarsasaggal;1;1
tarsasagi;5;2
tarsasagnak;2;2
tarsasagok;1;1
tarsasagot;3;2
tarsasagtolkell;1;1
tarsaval;1;1
tarselnoke;3;2
tarselnokei;1;1
tarsival;1;1
tarsszerzokenttankonyvet;1;1
tarstulajdonosa;2;2
tarstulajdonosaval;1;1
tarsuk;1;1
tarsulasai;1;1
tarsulasi;2;2
tarsulattal;1;1
tarsuljon;1;1
tart;60;33
tarta;1;1
tartak;2;2
tartaleka;1;1
tartalekabol;2;2
tartalekai;1;1
tartalekaikat;1;1
tartalekanak;1;1
tartalekkeretet;1;1
tartaleknal;1;1
tartalekot;1;1
tartalm;1;1
tartalma;3;3
tartalmakalapj;1;1
tartalmakra;1;1
tartalmanakmegismeresere;1;1
tartalmarol;1;1
tartalmat;5;5
tartalmaval;1;1
tartalmaz;12;9
tartalmazna;1;1
tartalmaznak;3;3
tartalmaznia;2;1
tartalmazo;1;1
tartalmazolevelben;1;1
tartalmazott;1;1
tartalmaztak;1;1
tartalmazza;13;9
tartalmazzak;1;1
tartalmi;6;5
tartalmu;1;1
tartalom;1;1
tartalomert;1;1
tartalommal;2;1
tartan;2;2
tartana;5;5
tartanak;18;14
tartanakmagyarorszagon;1;1
tartando;2;2
tartani;27;17
tartania;2;2
tartannet;4;4
tartanod;1;1
tartas;3;2
tartasa;5;4
tartasat;3;3
tartasi;1;1
tartasra;1;1
tartast;1;1
tartattjak;1;1
tartbudapesten;1;1
tarthat;3;2
tarthatatlan;3;3
tarthatatlannak;1;1
tarthatja;1;1
tarthatjak;1;1
tarthatjuk;1;1
tarthato;10;7
tarthatoak;1;1
tartj;1;1
tartja;92;34
tartjacelszerunek;1;1
tartjak;33;17
tartjaoszintenek;1;1
tartjavaloszinunek;1;1
tartjuk;5;5
tarto;19;12
tartogattak;1;1
tartohaboruban;1;1
tartok;5;5
tartom;5;4
tartomany;1;1
tartomanya;1;1
tartomanyanakszekvarosa;1;1
tartomanyi;1;1
tartooszlop;1;1
tartos;6;5
tartosan;1;1
tartosanmarad;1;1
tartosbenyomasokat;1;1
tartosmeghurcoltatasa;1;1
tartott;46;23
tartotta;11;10
tartottak;17;14
tartottam;4;4
tartottbeszedeben;1;1
tartotterdemesnek;1;1
tartottforumarol;1;1
tartotthatparti;1;1
tartottsajtotajekoztatojan;1;1
tartottsajtotajekoztaton;2;1
tartoz;3;3
tartozas;5;5
tartozasait;1;1
tartozasanakrendezesere;1;1
tartozasat;3;3
tartozast;2;2
tartozik;25;19
tartozkodas;1;1
tartozkodasat;1;1
tartozkodasodat;1;1
tartozkodik;1;1
tartozkodnak;5;3
tartozkodni;2;2
tartozkodnunk;1;1
tartozkodo;6;6
tartozkodott;2;2
tartozkodtak;3;3
tartoznak;8;7
tartoznaknemzettestvereikert;1;1
tartozni;1;1
tartozo;23;11
tartozok;2;2
tartozokra;2;1
tartozoo;1;1
tartozopolitikusok;1;1
tartozotarsasagok;1;1
tartozotemplokozossegeink;1;1
tartozott;3;3
tartoztakficsornak;1;1
tartoztatni;1;1
tartozunk;3;2
tartsa;1;1
tartsak;1;1
tartsanak;2;2
tartsd;1;1
tartson;2;2
tartsuk;1;1
tartuffe;6;3
tartunk;5;4
tartunkott;1;1
tartva;3;3
tas;18;8
tasa;19;7
tasas;4;4
tasb;2;2
tasc;18;6
tased;8;4
task;33;17
taskaban;1;1
tasks;19;11
tasman;2;1
tasr;2;2
tass;81;24
tassie;2;1
tassreported;4;3
taste;6;5
tastes;4;4
tastier;1;1
tasting;3;3
tasty;2;1
taszari;5;3
taszariifor;1;1
taszarra;1;1
taszarral;1;1
taszigalja;1;1
taszitottak;2;1
taszsz;1;1
tatabanya;1;1
tatana;1;1
tatar;1;1
tatarjaras;1;1
tatarokat;1;1
tatarozott;1;1
tatars;3;1
tatarstan;1;1
tate;2;2
tatog;1;1
tatok;1;1
tatotta;1;1
tatrai;1;1
tatrin;1;1
tatti;1;1
taub;1;1
tauck;1;1
taught;30;14
tauke;9;9
taulmanozhatjuk;1;1
taunting;2;2
tautness;1;1
tauzin;8;8
tav;1;1
tavaly;60;28
tavalyev;1;1
tavalyi;16;13
tavalyikeresetnovekedesi;1;1
tavalyit;1;1
tavalyszeptember;1;1
tavasszal;3;3
tavasz;1;1
tavasza;2;2
tavaszan;3;3
tavaszatol;1;1
tavaszi;7;5
tavasziulesszakat;1;1
tavcsoves;2;1
tavirati;1;1
tavkihallgatasra;1;1
tavkozlesi;3;3
tavlatait;2;2
tavlati;3;3
tavlatnelkuli;1;1
tavlatokat;1;1
tavlatot;1;1
tavol;5;5
tavolaban;1;1
tavolabbi;5;2
tavolabbrol;1;1
tavoli;1;1
tavolitani;3;2
tavolitottak;1;1
tavolletet;1;1
tavolodik;1;1
tavolodott;1;1
tavolodunk;1;1
tavolodvan;1;1
tavolrol;2;2
tavolsagot;1;1
tavon;7;7
tavozas;1;1
tavozasa;2;2
tavozasat;1;1
tavozasatszorgalmazo;1;1
tavozasuk;1;1
tavozik;3;2
tavozni;1;1
tavoznikivannak;1;1
tavozo;2;2
tavozoban;1;1
tavozott;1;1
tavoztak;2;2
tavra;3;3
tavrakonszolidalt;1;1
tavu;9;5
tawner;1;1
tax;278;44
taxable;4;3
taxation;15;11
taxed;5;2
taxes;75;25
taxi;4;2
taxiblokad;1;1
taxing;1;1
taxis;1;1
taxisblokad;1;1
taxisblokaddal;1;1
taxisblokadot;1;1
taxissztrajk;1;1
taxonomy;1;1
taxpayer;116;5
taxpayers;20;4
tayberry;2;2
taykheewee;3;1
taykw;1;1
taylor;32;27
tayloru;10;5
taynet;3;3
taz;1;1
tazewell;2;2
tazlaron;1;1
tb;18;10
tbc;4;3
tbcnet;3;3
tbe;5;5
tben;1;1
tbizonyos;1;1
tbk;1;1
tblc;3;3
tbo;2;2
tbr;1;1
tbs;3;3
tbsp;12;2
tbwa;1;1
tc;29;7
tcac;5;5
tcaccess;1;1
tcad;2;2
tcb;2;2
tcbi;4;4
tcc;1;1
tccn;3;3
tccsa;3;3
tccw;2;2
tcd;28;5
tce;4;4
tcel;1;1
tcf;2;2
tcfarm;5;5
tcgcs;3;3
tch;1;1
tchk;1;1
tci;1;1
tcimet;1;1
tcinc;3;3
tcn;3;3
tcnet;1;1
tcoe;2;2
tcom;1;1
tcp;11;6
tcpbbs;1;1
tcpet;1;1
tcpi;1;1
tcpl;1;1
tcrc;2;2
tcs;8;5
tcsglobal;1;1
tcsi;2;1
tcsnet;2;2
tctc;4;4
tcu;25;5
td;5;5
tdaraboljuk;1;1
tdb;4;4
tdc;2;2
tdcsf;1;1
tdd;23;8
tddc;3;3
tde;4;4
tdh;3;3
tdi;5;5
tdl;4;4
tdnet;2;2
tdo;1;1
tdombja;1;1
tds;8;4
tdsnet;32;5
te;34;17
tea;14;8
teach;31;11
teacher;68;16
teachers;40;19
teachersoft;3;3
teaches;13;7
teaching;129;27
teachings;7;7
teachpoint;26;3
teachpoints;28;2
teague;9;6
teale;2;2
team;46;24
teamed;1;1
teammcs;1;1
teams;2;2
teamsters;6;2
tear;3;3
tearchers;1;1
tears;1;1
teaser;4;4
teasers;1;1
teb;1;1
tebolyultakbol;1;1
tec;45;6
tecc;1;1
tecchio;1;1
teccntis;1;1
tech;34;14
techcenter;2;2
techex;2;2
techline;5;5
technet;5;4
technical;61;30
technically;5;4
technicians;2;2
technik;4;4
technikai;11;8
technikaiertelmeben;1;1
technikailag;1;1
technikakkal;1;1
technikara;1;1
technikaval;2;1
technique;47;28
techniques;134;55
techno;2;2
technokrata;1;1
technologiai;1;1
technologiara;1;1
technological;22;19
technologically;3;3
technologies;45;14
technology;163;64
technonet;3;3
technopark;1;1
technopol;4;2
technopoly;1;1
techplus;1;1
techpta;1;1
techreps;4;4
tecinfo;3;3
teclink;5;5
tecmas;1;1
tecnol;5;3
tecnolog;10;5
tecnomatix;1;1
tecpetrol;2;1
tecs;5;1
tecsys;1;1
tectonic;2;2
ted;3;3
tedd;1;1
teddy;4;2
tedious;1;1
tee;1;1
teeming;2;2
teen;5;4
teenage;3;2
teenager;1;1
teenagers;6;5
teenchallenge;1;1
teend;2;1
teendo;5;4
teendoiket;1;1
teendoirol;1;1
teendoje;2;2
teendok;1;1
teenmissions;1;1
teens;3;2
teesz;3;1
teeth;5;5
teetormaja;1;1
tef;1;1
tefka;2;1
tegapi;2;1
teged;1;1
teget;1;1
tegezodott;1;1
teglagyarban;1;1
teglat;1;1
tegnap;140;27
tegnapbercsenyi;1;1
tegnapbudapesten;1;1
tegnapdelelott;1;1
tegnapelott;2;1
tegnapi;55;22
tegnapisajtotajekoztatojan;9;7
tegnapisajtotajekoztaton;1;1
tegnapkaposvarott;1;1
tegnapmar;1;1
tegnapnegymillio;1;1
tegnapveszpremben;1;1
tegy;1;1
tegye;3;3
tegyek;2;2
tegyen;5;5
tegyenek;5;5
tegyuk;5;5
tegyunk;2;2
tegyunkeleget;1;1
teh;15;4
tehat;90;32
tehata;2;2
tehatdemokratikus;1;1
tehateladtak;1;1
tehatkeresztenyellenes;1;1
tehatlebuktatta;1;1
tehatlenyegeben;1;1
tehatmegint;1;1
tehatrendkivul;1;1
tehatszelesiteni;1;1
tehatteljes;1;1
tehatujra;1;1
tehen;1;1
teher;1;1
teheranban;1;1
teherautobol;1;1
teherbiro;1;1
tehermegosztas;1;1
tehernek;2;1
tehertetelek;1;1
tehessen;1;1
tehet;3;3
teheted;1;1
tehetek;1;1
tehetetlen;5;4
teheti;3;2
tehetik;1;1
tehetne;1;1
tehetnek;2;2
teheto;7;7
tehetok;1;1
tehetosebbek;1;1
tehets;1;1
tehetseg;1;1
tehetseges;1;1
tehettek;1;1
tehetunk;2;1
teikyo;2;2
tej;1;1
tejben;1;1
tejcsarnok;1;1
tejcsarnokra;1;1
tejeljenek;1;1
tejen;1;1
tejjel;1;1
tejre;1;1
tek;7;7
tekelec;3;3
tekergok;1;1
tekin;1;1
tekint;2;1
tekintelye;1;1
tekintelyed;1;1
tekintelyelvuseguket;2;1
tekintelyenek;1;1
tekintelyes;5;5
tekintelyesen;1;1
tekintelyesosszeg;1;1
tekintelyhordozo;1;1
tekintelyt;1;1
tekintelyu;1;1
tekintelyuket;1;1
tekintenek;2;2
tekinteni;5;5
tekintenuenk;1;1
tekintet;1;1
tekintetbe;1;1
tekintetben;7;7
tekinteteben;5;5
tekintett;8;3
tekintette;2;2
tekintettek;1;1
tekintettel;6;5
tekintettela;1;1
tekinthessuk;1;1
tekinthet;1;1
tekintheti;1;1
tekintheto;7;6
tekinthetok;2;2
tekinthetokielegitonek;1;1
tekinti;13;10
tekintik;10;10
tekintikszovetsegesnek;1;1
tekintj;1;1
tekintjuk;1;1
tekinto;1;1
tekintoktol;2;1
tekintsunk;2;1
tekintunk;1;1
tekintve;9;7
tekintven;1;1
tekmer;1;1
teknema;2;2
teknetwork;2;2
teknikum;1;1
tekniske;1;1
teknutb;3;3
tekotago;1;1
tekozlas;1;1
tekozlasaval;1;1
teksupport;4;4
tel;63;19
telalink;5;5
telcom;1;1
telcommunications;1;1
telcor;1;1
teldta;3;3
tele;33;15
telebase;2;2
telebingo;1;1
telebras;1;1
telebyte;5;4
telecheck;5;5
telechips;1;1
teleco;1;1
telecom;26;5
telecomitalia;1;1
telecomm;5;4
telecomms;2;1
telecommunication;4;2
telecommunications;38;16
telecomunicaciones;2;1
teleconferencing;1;1
teleconnections;1;1
teleconstructors;1;1
telecorpsys;1;1
teledirect;1;1
teledisc;5;5
telefon;4;4
telefonalo;1;1
telefonaltak;1;1
telefonbeszelgetes;1;1
telefonica;1;1
telefoninterjut;1;1
telefonja;1;1
telefonjat;1;1
telefonon;2;2
telefonos;1;1
teleglobe;3;3
telegraf;3;2
telegram;4;3
telegrams;1;1
telegraph;2;2
telek;6;4
telekarak;1;1
telekkel;1;1
telekom;6;2
telekomunikasi;1;1
telekvasarlasban;1;1
telelne;1;1
teleman;1;1
telematics;3;3
telementors;1;1
telemetry;2;2
telemotor;1;1
telemotors;1;1
telen;1;1
telenet;3;3
telenor;5;5
teleoperation;2;2
teleoperators;1;1
telep;1;1
telepac;5;5
telepar;1;1
telepath;7;5
telepathy;1;1
telepedett;1;1
telepedni;1;1
telepeknel;1;1
telepenallomasoztatjak;1;1
telepet;1;1
telephellyel;1;1
telephelyek;1;1
telephone;48;33
telephoned;1;1
telephony;9;7
telepitene;1;1
telepitesrol;1;1
teleplex;5;5
telepool;2;2
teleport;9;6
telepost;5;5
telepuelni;1;1
telepules;1;1
telepulesek;2;2
telepuleseken;1;1
telepulesekre;2;1
telepulesen;4;2
telepulesionkormanyzatoknak;1;1
telepult;2;1
telerate;1;1
teles;1;1
telesat;2;2
teleserve;3;3
telesis;2;1
teleszarjak;1;1
teletel;1;1
teletomik;1;1
teletomve;1;1
teletouch;1;1
teleview;5;5
televise;2;2
televised;6;4
televising;1;1
television;108;34
televisionwith;1;1
televizio;20;16
televizioadas;1;1
televizioban;6;6
televiziobeszedeben;2;1
televiziobol;1;1
televiziora;1;1
televiziorol;1;1
televizios;5;5
televiziot;1;1
televiziotol;1;1
televizioval;1;1
televiziozas;1;1
telex;2;2
telezi;1;1
telezte;1;1
telezz;1;1
telfair;4;4
telhetoleg;1;1
teli;3;3
telia;16;6
telik;3;2
telikabatot;1;1
telitodik;1;1
telitve;1;1
teljes;109;35
teljesbankszektort;1;1
teljesed;1;1
teljesedett;1;1
teljesedik;2;2
teljesen;51;25
teljesenalaptalan;1;1
teljesenelkulonitve;1;1
teljesenfuggetlenul;1;1
teljesennyilvanvaloan;1;1
teljesenodavesztek;1;1
teljesevre;1;1
teljesfelelotlenseggel;1;1
teljeshianya;1;1
teljesitenek;1;1
teljesiteni;5;5
teljesitenie;1;1
teljesites;1;1
teljesitese;4;4
teljesiteseben;1;1
teljesitesekor;1;1
teljesitesere;2;2
teljesiteserol;2;2
teljesiteset;1;1
teljesitesevel;1;1
teljesitette;3;3
teljesitettek;1;1
teljesitettuk;1;1
teljesithetetlen;1;1
teljesithetetlenek;1;1
teljesiti;6;6
teljesitmennyel;1;1
teljesitmeny;5;3
teljesitmenye;3;3
teljesitmenyekre;1;1
teljesitmenyelvu;1;1
teljesitmenyenek;1;1
teljesitmenyenekgyors;1;1
teljesitmenyet;5;4
teljesito;1;1
teljeskiszolgaltatottsag;1;1
teljesnek;1;1
teljess;2;1
teljessege;1;1
teljesul;1;1
teljesulhessen;2;2
teljesuljon;1;1
teljesult;1;1
teljesultek;1;1
teljesvagyonerteknek;1;1
teljhatalmu;2;1
telkedn;1;1
telkeken;1;1
telket;1;1
telkibanyan;1;1
telkom;12;8
tell;31;20
tellabs;10;6
teller;5;4
telling;15;14
tells;13;13
tellurian;1;1
tellus;1;1
telos;8;5
telsoft;1;1
telstar;1;1
telstra;5;5
telt;8;6
teltech;2;2
telthazaseloadasan;1;1
telular;1;1
telve;3;3
telxon;6;5
tem;3;3
tema;3;3
temaban;1;1
temaja;4;4
temajaban;1;1
temajara;2;2
temajava;1;1
temakorok;1;1
temat;5;5
temazaro;1;1
temben;1;1
temesv;1;1
temesvar;1;1
temesvari;3;1
temesvaron;4;2
temesvarra;1;1
temetesen;1;1
temeto;1;1
temetobol;1;1
temetofoldeink;1;1
temetojebol;1;1
temetojebolellopott;1;1
temetokbe;1;1
temp;4;3
temper;1;1
temperament;3;3
temperance;3;2
temperate;1;1
temperatura;1;1
temperaturas;4;1
temperature;46;9
temperatures;3;3
tempered;1;1
tempering;1;1
tempest;18;3
templates;1;1
temple;11;7
templeinland;1;1
temples;2;2
templibrary;1;1
templom;10;8
templomba;4;3
templombajaro;1;1
templombetoresek;2;2
templombetorest;1;1
templomgyalazas;2;2
templomgyalazasok;1;1
templomgyalazasokatelkovetok;1;1
templomi;4;3
templomnak;2;2
templomok;6;3
templomokat;2;2
templomokbol;1;1
templomot;3;2
tempo;2;2
tempoban;1;1
temporal;20;3
temporarily;8;5
temporary;22;11
temptation;1;1
tempted;2;2
tempts;1;1
ten;46;34
tenable;1;1
tenancies;1;1
tenancy;12;2
tenant;83;4
tenants;21;3
tend;17;12
tended;4;4
tendencia;5;4
tendenciaja;2;2
tendenciak;1;1
tendenciakat;2;1
tendenciakkal;1;1
tendenciakra;1;1
tendenciarol;1;1
tendenciat;1;1
tendencies;8;6
tendenciozus;1;1
tendenciozusan;1;1
tendency;11;9
tender;5;4
tenderek;1;1
tenders;2;2
tendido;1;1
tendiendo;1;1
tending;2;2
tendons;1;1
tendr;4;3
tends;5;4
tenedores;2;1
tenek;2;1
tenencia;19;5
tenencias;2;1
tener;3;3
tenet;12;6
tenets;10;7
tengan;2;1
tengedte;1;1
tenger;1;1
tengeri;3;3
tengerparti;1;1
tengerre;1;1
tengervesz;1;1
tengiz;1;1
tengodesre;1;1
tengodik;1;1
tengodnek;3;3
tengodo;1;1
tenhessen;1;1
teni;9;3
tenie;2;1
teniendo;2;2
tenkey;1;1
tenmagadat;1;1
tenn;6;6
tenne;8;8
tenneco;2;2
tennek;2;2
tennem;3;3
tennenek;3;2
tennessee;51;37
tenney;2;1
tenni;47;23
tenniallampolgari;1;1
tenniaz;1;1
tennie;7;5
tennis;4;2
tenniuk;1;1
tennival;1;1
tennivalo;1;1
tennivaloja;1;1
tennunk;1;1
tennyel;2;2
tennyson;9;2
tenor;1;1
tenorjaitol;1;1
tens;4;4
tensas;1;1
tense;1;1
tensi;1;1
tension;13;8
tensioned;1;1
tensions;4;4
tensornet;2;2
tentacles;1;1
tentative;3;3
tenth;2;2
tenuous;1;1
tenure;9;7
tenured;3;1
teny;30;17
tenyadatokat;1;1
tenyanyaggal;1;1
tenyanyagot;1;1
tenyarnyalo;1;1
tenyarnyalok;1;1
tenye;3;3
tenyeihez;1;1
tenyeit;1;1
tenyek;14;11
tenyeket;3;3
tenyekhez;1;1
tenyekkel;10;5
tenyekre;5;4
tenyekrol;1;1
tenyerol;2;2
tenyeru;1;1
tenyeszetbol;1;1
tenyesztese;1;1
tenyet;3;2
tenyeta;1;1
tenyezo;3;3
tenyezoivoltak;1;1
tenyezoje;1;1
tenyezok;3;2
tenyezoknek;1;1
tenyezonek;1;1
tenyezot;1;1
tenyezotol;1;1
tenyezovel;1;1
tenyigazsag;1;1
tenykedeset;1;1
tenykedesuket;1;1
tenykent;6;4
tenykentallapitja;1;1
tenykentemlitette;1;1
tenyleg;9;7
tenyleges;12;8
tenylegesen;3;3
tenylegesennagy;1;1
tenylegeskarpotlas;1;1
tenyleghomoszekszualisnak;1;1
tenynek;1;1
tenyreceloz;1;1
tenyszeru;2;1
tenyt;6;4
teoctist;1;1
teodor;6;5
teodorescu;1;1
teol;8;4
teologi;3;3
teologiai;3;2
teologian;1;1
teologiat;1;1
teoretikus;1;1
teoretikusok;2;1
teoriakat;2;1
tepia;2;2
tepjen;1;1
teplice;1;1
teptek;2;2
ter;41;10
tera;1;1
teradyne;24;5
teragen;3;3
terapia;2;2
terapianak;1;1
terapianaknevezett;1;1
terapiatol;1;1
terapie;1;1
terbe;1;1
terblanche;1;1
terbol;1;1
terbutil;1;1
tercer;45;2
tercera;3;3
terceros;15;8
terdepelunk;1;1
terdkalacson;1;1
terdre;7;2
terdreflex;1;1
tere;2;2
terebelyesedo;1;1
teregysegesitesere;1;1
tereinek;1;1
terek;1;1
terekhov;1;1
tereljenek;1;1
terelni;2;2
terelte;1;1
terem;1;1
terembol;1;1
teremjen;1;1
teremnekta;1;1
teremt;2;2
teremtek;1;1
teremtene;1;1
teremtenek;1;1
teremteni;5;5
teremtenie;1;1
teremtett;1;1
teremtette;1;1
teremtettek;2;2
teremtettvolna;1;1
teremthet;1;1
teremtik;1;1
teremtmunkalehetoseget;1;1
teremto;1;1
teremtsen;2;1
teremtve;1;1
teren;27;19
terence;3;2
terenfoladatai;1;1
terennem;1;1
terenvegzett;1;1
terepeken;1;1
terepen;3;2
terepenek;1;1
terepet;3;3
terepeve;1;1
terepszinu;2;1
teret;9;7
terezia;1;1
terfelebe;1;1
terfogatu;1;1
terhei;1;1
terheibe;1;1
terheibol;1;1
terheit;2;2
terhek;4;4
terhekbol;1;1
terheken;1;1
terheket;4;4
terheketronak;1;1
terhel;1;1
terheles;1;1
terhelesi;1;1
terheli;10;7
terhelik;1;1
terhelne;1;1
terhelni;1;1
terhelo;1;1
terhelten;1;1
terhere;2;2
terhes;7;3
terhesek;1;1
terheseken;1;1
terhesgondozas;2;1
terhesseg;3;1
terhesseget;1;1
terhessegevel;1;1
terhessegi;1;1
terhessegmegszakitast;1;1
terhesseguket;2;1
terhesseguktol;1;1
terhessen;1;1
terhest;1;1
terhet;3;3
terhetjelentenek;1;1
teri;4;4
teritekre;1;1
terites;1;1
teriteset;1;1
teritesi;1;1
teritesidijakat;1;1
teriteskotelesse;1;1
teritteti;1;1
terjed;8;5
terjedelemben;3;3
terjedelemre;1;1
terjedelmes;1;1
terjedesenek;1;1
terjedeserol;1;1
terjedesevel;1;1
terjedjen;1;1
terjedne;1;1
terjedo;1;1
terjedt;1;1
terjek;1;1
terjengo;1;1
terjesszek;2;2
terjesszenek;1;1
terjeszettek;1;1
terjeszkedesere;1;1
terjeszkedeshez;1;1
terjeszkedik;1;1
terjeszt;2;1
terjeszteni;2;2
terjesztes;2;2
terjesztese;3;2
terjesztesenek;1;1
terjeszteset;2;2
terjesztesi;1;1
terjesztett;6;6
terjesztette;1;1
terjesztettek;2;2
terjesztettem;1;1
terjeszti;7;7
terjesztik;1;1
terjeszto;2;2
terjesztoihalozatokat;1;1
terjunk;1;1
terkel;1;1
terkep;1;1
terkeperol;1;1
terkepre;2;2
term;325;154
termed;8;7
termek;10;9
termekarusitasat;1;1
termeke;1;1
termekei;2;2
termekeik;1;1
termekeiket;2;2
termekeit;1;1
termekek;3;3
termekekbol;1;1
termekeket;1;1
termekekre;1;1
termeketkapja;1;1
termel;1;1
termelekenyseg;1;1
termeles;3;2
termeleselsorvasztasa;1;1
termelesi;2;2
termelest;1;1
termelhettek;1;1
termelni;1;1
termelo;3;2
termeloaz;1;1
termelohelyekendolgozok;1;1
termelok;4;3
termelokkel;1;1
termelt;1;1
termese;1;1
termesko;1;1
termeszetben;1;1
termeszetbuvarszovetseg;1;1
termeszetellenes;1;1
termeszetenel;1;1
termeszetes;7;6
termeszetesebb;1;1
termeszetesen;39;21
termeszetesenmagyar;1;1
termeszetesennem;1;1
